
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  A woman with pointy ears and purpleish silver hair and some tattoos is playing Zelda. She's looking at the map and she's putting in a|| , 00:00:00, 00:00:00
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  She's describing different markers. She's pissing the map and then|| um|| she goes back to the main game where it's raining and she's in the woods., 00:00:00, 00:00:13
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  jungle like area? She's by some water|| she knees down and then revali's gales up. Um|| , 00:00:00, 00:00:24
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  She jumps up and onto a higher level. A plateau. , 00:00:00, 00:00:33
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  She walks towards some water and draws the bow at a balloon like creature in water. , 00:00:00, 00:00:40
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  kills it , 00:00:00, 00:00:45
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  dives into the water., 00:00:00, 00:00:47
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  and , 00:00:00, 00:00:49
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  Approach picks up several , 00:00:00, 00:00:50
BOTW-C-A, A, B3, https://drive.google.com/drive/folders/1au7pe_QfNkaWmr_Ziy0H7KOnhYNtEo0F?usp=share_link, BC,  items , 00:00:00, 00:00:53
