
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  It looks like Tyler1's Draven is engaging onto the enemy and his Tristana is attacking the Wukong. , 00:00:00, 00:00:00
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Uh|| they're moving down into Bot River|| uh|| and it looks like|| , 00:00:00, 00:00:14
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  um||, 00:00:00, 00:00:21
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Lissandra was just TPing in., 00:00:00, 00:00:27
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  The enemy team is playing top side and we see the Shyvana engaging onto someone. Uh, 00:00:00, 00:00:29
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  his Draven was caught out by Wukong's Ultimate|| but he flashed out and now Tyler 1 is getting hit by the Wukong. He's going into bot tribrush || uh|| and his Tristana and Shyvana are fighting in Bot River., 00:00:00, 00:00:37
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  uh|| it looks like Lissandra is also there and Tristana got a kill onto Aphelios.. , 00:00:00, 00:00:53
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Uh|| Tyler one just got a kill onto gang plank and they're chasing surfing into the top Raptor brush. You see Wukong go over the Raptor brush and then back, 00:00:00, 00:01:00
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  and Shavanna just got the dragon. , 00:00:00, 00:01:14
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Shyvana in chat says that they can Baron ..?. Oh., 00:00:00, 00:01:18
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Um|| it looks like all of their team is sitting Baron. Uh|| but Lissandra and Draven are pretty low., 00:00:00, 00:01:30
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Syndra coming in from the left hand side here., 00:00:00, 00:01:40
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Tyler1. Looks like a team is backing|| but he and Lissandra are going up to the top lane., 00:00:00, 00:01:54
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Looks like his team doesn't want him to push. And we see while Tyler and Lissandra are backing Aphelios|| comes to Shyv out the top lane to catch the top wave. , 00:00:00, 00:02:09
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  And we see on the mini map that Draven and Tristana are going (?) and Lissandra is going towards his blue bluff. , 00:00:00, 00:02:20
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Tyler one just purchases the, 00:00:00, 00:02:29
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  (?) future fire and we see on the mini map that Wukong or Seraphine and Aphelios are pushing top lane. and Syndra's mid., 00:00:00, 00:02:33
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Looks like Tyler and Tristana are in mid lane. , 00:00:00, 00:02:57
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Shoving up mid lane with Baron buff and only Syndra is here|| and Draven is bot lane. , 00:00:00, 00:03:00
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  Uh Lissandra and Shyvana also join in and they're taking the enemy top side red buff, 00:00:00, 00:03:06
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  They're pinging onto top lane turret. And it looks like Tristana|| Lissandra Uh|| Tristana and||, 00:00:00, 00:03:22
League-A-A, A, L2, https://drive.google.com/drive/folders/1uKnWARwR0wEq5T05EQzbVawJ8epRho-_?usp=share_link, LA,  uh|| Shyvana are going to push top lane., 00:00:00, 00:03:38
