
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  So we're looking at a very weird structure overall. White looks like to be they are up a knight and down a pawn in compensation. Other than that material is even. in terms of where pawns are placed. White has a pawn on a five|| C four|| D three|| F four|| G three|| and H four Black has pawns every pawnis on the seventh rank except for the E pawn which is on E six. Black King is on E seven|| uh|| and the black bishop is on D six. Black also has a Rook on E eight and a rook on H eight as well as a bishop on C eight|| a Knight on a eight and a Queen on D eight Whites. Pieces are a Rook on a one|| a Rook on H one a Bishop on F one|| a Bishop on E three|| and a Queen on B three and Knights on as uh|| F three and E four., 00:00:00, 00:00:00
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  White plays Queen F three Black plays King E eight|| , 00:00:00, 00:01:08
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  White plays rook to H four black plays Bishop to E seven A four., 00:00:00, 00:01:14
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  White considers playing pawn to g4|| but then plays pawn to H five instead. Black plays king F eight. Then white plays pawn g4. Then black plays pawn D five. Then white takes the pawn on D five with pawn on c4. , 00:00:00, 00:01:27
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  Then black re-captures on D five on D five with a pawn on E six|| white considers moving the knight , 00:00:00, 00:01:38
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  on E four and then does move their knight from E four to D two black plays Bishop D seven attacking the rook on H four, 00:00:00, 00:01:47
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  White does not seem to notice that their rook is under attack now. They just notice the rook is under attack and move rook H four to rook D four , 00:00:00, 00:02:01
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  black moves their bishop from D seven to G five G4|| sorry, 00:00:00, 00:02:09
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  white moves the p- the knight on F three to E five. Then black plays their bishop to H five|| which delivers H four|| which delivers check, 00:00:00, 00:02:17
Chess-B-A, A, C2, https://drive.google.com/drive/folders/1rE_h1Wgpw5p3YE7niUfpedpAF2zPreqU?usp=share_link, CB,  white's considering moving their king|| but instead moves their bishop to F two to block the check Black captures on F two white recaptures on F two with their king , 00:00:00, 00:02:29
