
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  He's on puzzle number 22. Um|| , 00:00:00, 00:00:00
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  He completes puzzle number 24 with ease. No , 00:00:00, 00:00:15
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  mistakes. , 00:00:00, 00:00:18
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith's on puzzle number 27 , 00:00:00, 00:00:35
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith has completed 30 puzzles. No mistakes. , 00:00:00, 00:01:04
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith has just made one mistake on one puzzle. , 00:00:00, 00:01:16
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith goes on Completing more puzzles. , 00:00:00, 00:01:45
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith has just missed his second puzzle., 00:00:00, 00:02:10
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith is on his last life thinking about this next puzzle. , 00:00:00, 00:02:25
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith is on puzzle number 43 , 00:00:00, 00:03:05
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  He fails his third puzzle|| his last life through a misclick. , 00:00:00, 00:03:30
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Fails on puzzle number 43. Rated about 2||400., 00:00:00, 00:03:34
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  He switches tabs to a vision training chess.com exercise , 00:00:00, 00:04:04
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith is clicking on coordinate squares. , 00:00:00, 00:04:18
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Correlating to the chess board., 00:00:00, 00:04:23
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  Keith has completed , 00:00:00, 00:04:48
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  27 with three mistakes., 00:00:00, 00:04:50
Chess-C-A, A, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CC,  He's starting a new vision run., 00:00:00, 00:04:56
